set	n_cases_init	n_vars_init	missed_genotypes_fraction_init	n_cases_retained	p_val	n_vars_total	n_vars_tested	ma_count	n_cases_with_ma	method_for_p_assessment	rare_vars_tested	common_vars_tested	cutoff
CYP4B1	483	1	0.0351966873706004	479	0.663814752385127	1	NA	1	1	ER	NA	NA	NA
CYP4X1	483	1	0.0600414078674948	479	0.221340934114364	1	NA	1	1	ER	NA	NA	NA
CYP4Z1	483	1	0.118012422360248	479	0.703018344426035	1	NA	1	1	ER	NA	NA	NA
PDZK1IP1	483	2	0.0424430641821946	479	0.0729586771709805	2	2	NA	NA	NA	2	0	0.0321744726043893
STIL	483	2	0.0041407867494824	479	0.805412419581702	2	2	NA	NA	NA	2	0	0.0321744726043893
SLC5A9	483	4	0.010351966873706	479	0.170448944034675	4	4	NA	NA	NA	4	0	0.0321744726043893
SPATA6	483	5	0.0923395445134576	479	0.806920311725595	4	4	NA	NA	NA	4	0	0.0321744726043893
C1orf185	483	1	0.0910973084886128	479	0.802937722809131	1	NA	3	3	ER	NA	NA	NA
EPS15	483	1	0.0703933747412008	479	0.709079132161938	1	NA	1	1	ER	NA	NA	NA
RAB3B	483	1	0.082815734989648	479	0.719201504263692	1	NA	1	1	ER	NA	NA	NA
ZFYVE9	483	2	0.010351966873706	479	0.583092717627499	2	2	NA	NA	NA	2	0	0.0321744726043893
CC2D1B	483	4	0.0460662525879917	479	0.0927653443322903	3	3	NA	NA	NA	3	0	0.0321744726043893
ORC1	483	3	0.00138026224982747	479	0.825673151542097	3	3	NA	NA	NA	3	0	0.0321744726043893
ZCCHC11	483	1	0.0393374741200828	479	0.714117699777011	1	NA	1	1	ER	NA	NA	NA
COA7	483	1	0.0538302277432712	479	0.698308451492246	1	NA	1	1	ER	NA	NA	NA
ZYG11A	483	2	0.0175983436853002	479	0.579265965268837	2	2	NA	NA	NA	2	0	0.0321744726043893
ECHDC2	483	3	0.0117322291235335	479	0.733766969382767	3	3	NA	NA	NA	3	0	0.0321744726043893
SCP2	483	2	0.005175983436853	479	0.366924100205116	2	2	NA	NA	NA	2	0	0.0321744726043893
PODN	483	1	0.17184265010352	479	0.10311491829256	1	NA	2	2	ER	NA	NA	NA
SLC1A7	483	4	0.0408902691511387	479	0.0243970041575108	4	4	NA	NA	NA	4	0	0.0321744726043893
CPT2	483	5	0.00496894409937888	479	0.303456755777873	5	5	NA	NA	NA	4	1	0.0321744726043893
LRP8	483	3	0.0331262939958592	479	0.535199454494684	3	3	NA	NA	NA	2	1	0.0321744726043893
GLIS1	483	1	0.175983436853002	479	0.190875144598723	1	NA	1	1	ER	NA	NA	NA
NDC1	483	3	0.0407177363699103	479	0.391773538505503	3	3	NA	NA	NA	3	0	0.0321744726043893
YIPF1	483	1	0.0289855072463768	479	0.747082721760939	1	NA	2	2	ER	NA	NA	NA
DIO1	483	1	0.031055900621118	479	0.230263841292259	1	NA	1	1	ER	NA	NA	NA
LRRC42	483	1	0.0269151138716356	479	0.085429746586988	1	NA	2	2	ER	NA	NA	NA
TMEM59	483	2	0.100414078674948	479	0.84462879147328	2	2	NA	NA	NA	2	0	0.0321744726043893
TCEANC2	483	1	0.0807453416149068	479	0.751663199384456	1	NA	2	2	ER	NA	NA	NA
CYB5RL	483	1	0.0848861283643892	479	0.219992060989233	1	NA	1	1	ER	NA	NA	NA
MRPL37	483	3	0.00897170462387854	479	0.285587792277192	3	3	NA	NA	NA	3	0	0.0321744726043893
ACOT11	483	2	0.067287784679089	479	0.675530627618377	2	2	NA	NA	NA	2	0	0.0321744726043893
MROH7	483	2	0.0196687370600414	479	0.0102789521595384	2	2	NA	NA	NA	2	0	0.0321744726043893
TTC4	483	3	0.010351966873706	479	0.850848925711582	3	3	NA	NA	NA	3	0	0.0321744726043893
PARS2	483	2	0.077639751552795	479	0.139514892536442	2	2	NA	NA	NA	2	0	0.0321744726043893
TTC22	483	1	0.0041407867494824	479	0.650065242894701	1	NA	1	1	ER	NA	NA	NA
C1orf177	483	1	0.05175983436853	479	0.453169230213038	1	NA	11	11	ER	NA	NA	NA
DHCR24	483	1	0	479	0.687287546806823	1	NA	1	1	ER	NA	NA	NA
BSND	483	2	0.0062111801242236	479	0.181736910517323	2	2	NA	NA	NA	2	0	0.0321744726043893
PCSK9	483	1	0.0062111801242236	479	0.234993323517863	1	NA	1	1	ER	NA	NA	NA
C1orf168	483	5	0.11055900621118	479	0.927195478593759	5	5	NA	NA	NA	5	0	0.0321744726043893
C8A	483	2	0.0476190476190476	479	0.047017531498959	2	2	NA	NA	NA	2	0	0.0321744726043893
C8B	483	3	0.00966183574879227	479	0.848034321917053	3	3	NA	NA	NA	3	0	0.0321744726043893
DAB1	483	1	0.0703933747412008	479	0.73804531682115	1	NA	1	1	ER	NA	NA	NA
OMA1	483	4	0.0398550724637681	479	0.230348696607786	4	4	NA	NA	NA	4	0	0.0321744726043893
FGGY	483	5	0.0343685300207039	479	0.239888470887946	5	5	NA	NA	NA	5	0	0.0321744726043893
HOOK1	483	1	0.0869565217391304	479	0.714699640935392	1	NA	1	1	ER	NA	NA	NA
CYP2J2	483	1	0.0186335403726708	479	0.728671464100911	1	NA	1	1	ER	NA	NA	NA
NFIA	483	2	0.0797101449275362	479	0.176432268411484	1	1	NA	NA	NA	1	0	0.0321744726043893
INADL	483	7	0.0372670807453416	479	0.0569955287860457	7	7	NA	NA	NA	6	1	0.0321744726043893
L1TD1	483	3	0.00483091787439614	479	0.940637912047474	3	3	NA	NA	NA	3	0	0.0321744726043893
KANK4	483	3	0.00345065562456867	479	0.531101610058724	3	3	NA	NA	NA	3	0	0.0321744726043893
DOCK7	483	1	0.0144927536231884	479	0.692600159546861	1	NA	1	1	ER	NA	NA	NA
ATG4C	483	2	0.122153209109731	479	0.600263662902077	2	2	NA	NA	NA	2	0	0.0321744726043893
FOXD3	483	1	0.0766045548654244	479	0.233799242548108	1	NA	1	1	ER	NA	NA	NA
ALG6	483	4	0.0284679089026915	479	0.0628717272181234	4	4	NA	NA	NA	4	0	0.0321744726043893
EFCAB7	483	2	0.0238095238095238	479	0.669999746900182	2	2	NA	NA	NA	2	0	0.0321744726043893
PGM1	483	3	0.0524499654934438	479	0.459209549692712	3	3	NA	NA	NA	3	0	0.0321744726043893
ROR1	483	2	0.0217391304347826	479	0.0285403492074843	2	2	NA	NA	NA	2	0	0.0321744726043893
UBE2U	483	3	0.0262249827467219	479	0.269386563434143	3	3	NA	NA	NA	3	0	0.0321744726043893
JAK1	483	1	0.0062111801242236	479	0.731871166680194	1	NA	1	1	ER	NA	NA	NA
DNAJC6	483	2	0.0662525879917184	479	0.387867859022507	2	2	NA	NA	NA	2	0	0.0321744726043893
SGIP1	483	1	0.072463768115942	479	0.967766992242729	NA	NA	37	35	Firth	NA	NA	NA
WDR78	483	1	0.0165631469979296	479	0.736997052999616	1	NA	1	1	ER	NA	NA	NA
SLC35D1	483	1	0.0020703933747412	479	0.227936224908243	1	NA	1	1	ER	NA	NA	NA
C1orf141	483	1	0.0062111801242236	479	0.870452182322387	1	NA	9	9	ER	NA	NA	NA
IL23R	483	2	0.0072463768115942	479	0.062503217300084	2	2	NA	NA	NA	1	1	0.0321744726043893
DIRAS3	483	1	0.10351966873706	479	0.673621693257551	1	NA	1	1	ER	NA	NA	NA
RPE65	483	2	0.0020703933747412	479	0.696469630895251	2	2	NA	NA	NA	2	0	0.0321744726043893
LRRC40	483	1	0.10351966873706	479	0.726678013881002	1	NA	1	1	ER	NA	NA	NA
CTH	483	3	0.0262249827467219	479	0.671813966365707	3	3	NA	NA	NA	2	1	0.0321744726043893
PTGER3	483	1	0.113871635610766	479	0.738996545818387	1	NA	2	2	ER	NA	NA	NA
NEGR1	483	1	0.173913043478261	479	0.278009061029992	1	NA	18	18	ER	NA	NA	NA
LRRIQ3	483	2	0.0248447204968944	479	0.416078797386139	2	2	NA	NA	NA	2	0	0.0321744726043893
FPGT-TNNI3K	483	3	0.0372670807453416	479	0.845650605551079	3	3	NA	NA	NA	3	0	0.0321744726043893
C1orf173	483	2	0.0797101449275362	479	0.526588616910392	2	2	NA	NA	NA	2	0	0.0321744726043893
CRYZ	483	2	0.0403726708074534	479	0.310041309491599	2	2	NA	NA	NA	2	0	0.0321744726043893
SLC44A5	483	1	0.0641821946169772	479	0.730311079000631	1	NA	1	1	ER	NA	NA	NA
ACADM	483	4	0.0082815734989648	479	0.855531183656822	4	4	NA	NA	NA	4	0	0.0321744726043893
RABGGTB	483	1	0.0041407867494824	479	0.228709410262331	1	NA	1	1	ER	NA	NA	NA
MSH4	483	4	0.0372670807453416	479	0.105835565352069	4	4	NA	NA	NA	4	0	0.0321744726043893
ZZZ3	483	3	0.126984126984127	479	0.186094096958368	2	2	NA	NA	NA	2	0	0.0321744726043893
FAM73A	483	1	0.0786749482401656	479	0.734858951490093	1	NA	1	1	ER	NA	NA	NA
NEXN	483	3	0.00483091787439614	479	0.336329402251745	3	3	NA	NA	NA	2	1	0.0321744726043893
IFI44L	483	2	0.0662525879917184	479	0.647830133068808	2	2	NA	NA	NA	1	1	0.0321744726043893
IFI44	483	3	0.064872325741891	479	0.471165087661176	3	3	NA	NA	NA	3	0	0.0321744726043893
LPHN2	483	5	0.0393374741200828	479	0.106106487449744	5	5	NA	NA	NA	5	0	0.0321744726043893
TTLL7	483	2	0.098343685300207	479	0.402257163091042	2	2	NA	NA	NA	2	0	0.0321744726043893
DNASE2B	483	3	0.0407177363699103	479	0.0691140731228908	3	3	NA	NA	NA	3	0	0.0321744726043893
RPF1	483	1	0.05175983436853	479	0.236941912016657	1	NA	1	1	ER	NA	NA	NA
CTBS	483	2	0.010351966873706	479	0.359428569789581	2	2	NA	NA	NA	2	0	0.0321744726043893
SSX2IP	483	1	0.0227743271221532	479	1	0	0	NA	NA	NA	NA	NA	NA
LPAR3	483	1	0.0579710144927536	479	0.714078109515348	1	NA	1	1	ER	NA	NA	NA
MCOLN2	483	1	0.0455486542443064	479	0.756558281141517	1	NA	2	2	ER	NA	NA	NA
SYDE2	483	2	0.0372670807453416	479	0.320029412827864	2	2	NA	NA	NA	2	0	0.0321744726043893
CYR61	483	3	0.00138026224982747	479	0.81107533372689	2	2	NA	NA	NA	2	0	0.0321744726043893
COL24A1	483	2	0.104554865424431	479	0.113530465909071	2	2	NA	NA	NA	2	0	0.0321744726043893
CLCA2	483	2	0.082815734989648	479	0.537245634998991	2	2	NA	NA	NA	2	0	0.0321744726043893
CLCA1	483	4	0.046583850931677	479	0.586197175359484	4	4	NA	NA	NA	4	0	0.0321744726043893
CLCA4	483	1	0.0993788819875776	479	0.81094663470267	1	NA	4	4	ER	NA	NA	NA
CCBL2	483	2	0.0351966873706004	479	0.426758463200611	2	2	NA	NA	NA	2	0	0.0321744726043893
GBP3	483	2	0.139751552795031	479	1	1	1	NA	NA	NA	0	1	0.0321744726043893
GBP1	483	3	0.0690131124913734	479	0.644602982817869	2	2	NA	NA	NA	2	0	0.0321744726043893
GBP2	483	1	0.0496894409937888	479	0.2316241502054	1	NA	1	1	ER	NA	NA	NA
GBP7	483	4	0.0139751552795031	479	0.783393005781418	4	4	NA	NA	NA	4	0	0.0321744726043893
GBP4	483	3	0.00966183574879227	479	0.243249208322008	3	3	NA	NA	NA	3	0	0.0321744726043893
GBP5	483	2	0.0113871635610766	479	0.471061523074465	2	2	NA	NA	NA	2	0	0.0321744726043893
GBP6	483	2	0.0424430641821946	479	0.693067388762314	2	2	NA	NA	NA	2	0	0.0321744726043893
LRRC8B	483	1	0.0496894409937888	479	0.716517818884788	1	NA	1	1	ER	NA	NA	NA
LRRC8D	483	1	0.0289855072463768	479	0.713036292128939	1	NA	1	1	ER	NA	NA	NA
ZNF644	483	2	0.0734989648033126	479	0.695900506166737	2	2	NA	NA	NA	2	0	0.0321744726043893
HFM1	483	3	0.0835058661145618	479	0.130396403613437	3	3	NA	NA	NA	3	0	0.0321744726043893
CDC7	483	1	0.0600414078674948	479	0.23595972626661	1	NA	1	1	ER	NA	NA	NA
TGFBR3	483	2	0.025879917184265	479	0.491303404841824	2	2	NA	NA	NA	2	0	0.0321744726043893
BRDT	483	2	0.0590062111801242	479	0.780589378783419	2	2	NA	NA	NA	2	0	0.0321744726043893
KIAA1107	483	4	0.0269151138716356	479	0.218284437783684	4	4	NA	NA	NA	4	0	0.0321744726043893
RPAP2	483	1	0.0165631469979296	479	0.242945285345673	1	NA	1	1	ER	NA	NA	NA
GFI1	483	1	0.0041407867494824	479	0.692761134824942	1	NA	1	1	ER	NA	NA	NA
EVI5	483	3	0.0738440303657695	479	0.706803289513801	3	3	NA	NA	NA	3	0	0.0321744726043893
FAM69A	483	1	0.0041407867494824	479	0.727933378987146	1	NA	1	1	ER	NA	NA	NA
CCDC18	483	1	0.0186335403726708	479	0.163824240023605	1	NA	3	3	ER	NA	NA	NA
BCAR3	483	5	0.00579710144927536	479	0.616380714823139	5	5	NA	NA	NA	5	0	0.0321744726043893
DNTTIP2	483	1	0.0020703933747412	479	0.68972640044785	1	NA	1	1	ER	NA	NA	NA
ABCA4	483	16	0.005175983436853	479	0.440791742491861	16	16	NA	NA	NA	15	1	0.0321744726043893
ARHGAP29	483	2	0.0217391304347826	479	0.603557737016348	2	2	NA	NA	NA	2	0	0.0321744726043893
SLC44A3	483	1	0.010351966873706	479	0.708883749479961	1	NA	1	1	ER	NA	NA	NA
DPYD	483	9	0.057740970784449	479	0.396295396279564	9	9	NA	NA	NA	7	2	0.0321744726043893
SNX7	483	2	0.0196687370600414	479	0.572094906393782	2	2	NA	NA	NA	2	0	0.0321744726043893
LPPR4	483	2	0.10351966873706	479	0.504335379429652	2	2	NA	NA	NA	2	0	0.0321744726043893
PALMD	483	2	0.113871635610766	479	0.322688818448921	2	2	NA	NA	NA	2	0	0.0321744726043893
FRRS1	483	2	0.0238095238095238	479	0.666313037025602	2	2	NA	NA	NA	2	0	0.0321744726043893
AGL	483	8	0.0056935817805383	479	0.0216640533073529	8	8	NA	NA	NA	7	1	0.0321744726043893
SASS6	483	3	0.0131124913733609	479	0.376900784788511	3	3	NA	NA	NA	3	0	0.0321744726043893
TRMT13	483	2	0.0590062111801242	479	0.500636908362917	2	2	NA	NA	NA	2	0	0.0321744726043893
DBT	483	3	0.0248447204968944	479	0.379621450113934	3	3	NA	NA	NA	2	1	0.0321744726043893
RTCA	483	3	0.0241545893719807	479	0.0947460338371893	3	3	NA	NA	NA	3	0	0.0321744726043893
S1PR1	483	1	0.0124223602484472	479	0.734596034732371	1	NA	1	1	ER	NA	NA	NA
COL11A1	483	1	0.0766045548654244	479	0.0836410283173636	NA	NA	181	165	Firth	NA	NA	NA
RNPC3	483	3	0.0579710144927536	479	0.5212182086217	3	3	NA	NA	NA	3	0	0.0321744726043893
AMY2B	483	2	0.0683229813664596	479	0.504065855982944	2	2	NA	NA	NA	2	0	0.0321744726043893
VAV3	483	4	0.0181159420289855	479	0.636385862452451	4	4	NA	NA	NA	4	0	0.0321744726043893
SLC25A24	483	2	0.0031055900621118	479	0.400383373254749	2	2	NA	NA	NA	2	0	0.0321744726043893
HENMT1	483	2	0.0113871635610766	479	0.618114390257163	2	2	NA	NA	NA	2	0	0.0321744726043893
FNDC7	483	3	0.0124223602484472	479	0.84897062423386	3	3	NA	NA	NA	3	0	0.0321744726043893
AKNAD1	483	1	0.0124223602484472	479	0.726773632341922	1	NA	1	1	ER	NA	NA	NA
GPSM2	483	2	0.0186335403726708	479	0.0507409834165109	2	2	NA	NA	NA	1	1	0.0321744726043893
CLCC1	483	1	0.010351966873706	479	0.661869126435678	1	NA	1	1	ER	NA	NA	NA
WDR47	483	2	0.0279503105590062	479	0.751887544150889	2	2	NA	NA	NA	2	0	0.0321744726043893
C1orf194	483	1	0.0227743271221532	479	0.488055973614515	NA	NA	29	27	Firth	NA	NA	NA
KIAA1324	483	4	0.010351966873706	479	0.509602061295123	4	4	NA	NA	NA	4	0	0.0321744726043893
CELSR2	483	6	0.0527950310559006	479	0.580534819770656	6	6	NA	NA	NA	6	0	0.0321744726043893
PSRC1	483	1	0.0041407867494824	479	0.753708822228576	1	NA	2	2	ER	NA	NA	NA
MYBPHL	483	2	0.0010351966873706	479	0.702615809679608	2	2	NA	NA	NA	2	0	0.0321744726043893
SORT1	483	1	0.0579710144927536	479	0.23690474695019	1	NA	1	1	ER	NA	NA	NA
ATXN7L2	483	1	0	479	0.234269927607027	1	NA	1	1	ER	NA	NA	NA
CYB561D1	483	1	0.118012422360248	479	0.196002706929462	1	NA	1	1	ER	NA	NA	NA
AMPD2	483	1	0.0331262939958592	479	0.726678013881002	1	NA	1	1	ER	NA	NA	NA
GSTM4	483	1	0.010351966873706	479	0.0838623018424815	1	NA	7	7	ER	NA	NA	NA
GSTM3	483	1	0.0020703933747412	479	0.228254765421225	1	NA	1	1	ER	NA	NA	NA
EPS8L3	483	2	0.0093167701863354	479	0.176391667136167	2	2	NA	NA	NA	2	0	0.0321744726043893
STRIP1	483	3	0.0213940648723257	479	0.838398822652593	3	3	NA	NA	NA	3	0	0.0321744726043893
SLC16A4	483	2	0.0807453416149068	479	0.225427324282301	1	1	NA	NA	NA	1	0	0.0321744726043893
LAMTOR5	483	1	0.0062111801242236	479	0.705928966670214	1	NA	1	1	ER	NA	NA	NA
KCNA10	483	4	0.0082815734989648	479	0.139845106882195	4	4	NA	NA	NA	4	0	0.0321744726043893
KCNA2	483	1	0.0062111801242236	479	0.153492255658353	1	NA	1	1	ER	NA	NA	NA
LRIF1	483	1	0.0124223602484472	479	0.705370564928829	1	NA	1	1	ER	NA	NA	NA
DRAM2	483	1	0.109730848861284	479	0.219429904413058	1	NA	1	1	ER	NA	NA	NA
DENND2D	483	3	0.00483091787439614	479	0.0250136184925264	3	3	NA	NA	NA	3	0	0.0321744726043893
CHI3L2	483	1	0.0062111801242236	479	0.143761730938396	1	NA	1	1	ER	NA	NA	NA
CHIA	483	3	0.0510697032436163	479	0.427154374445064	3	3	NA	NA	NA	1	2	0.0321744726043893
OVGP1	483	2	0.0486542443064182	479	0.893182143589028	2	2	NA	NA	NA	1	1	0.0321744726043893
WDR77	483	1	0.0041407867494824	479	0.22626143405375	1	NA	1	1	ER	NA	NA	NA
DDX20	483	2	0.005175983436853	479	0.815272691461382	2	2	NA	NA	NA	2	0	0.0321744726043893
WNT2B	483	1	0.0041407867494824	479	0.208920279774627	1	NA	1	1	ER	NA	NA	NA
ST7L	483	4	0.0150103519668737	479	0.822371259974357	4	4	NA	NA	NA	4	0	0.0321744726043893
MOV10	483	2	0.0559006211180124	479	0.574591195007941	2	2	NA	NA	NA	2	0	0.0321744726043893
SLC16A1	483	1	0	479	0.194545691026362	1	NA	1	1	ER	NA	NA	NA
LRIG2	483	1	0.0124223602484472	479	1	0	0	NA	NA	NA	NA	NA	NA
MAGI3	483	3	0.0317460317460317	479	0.414920328599136	3	3	NA	NA	NA	3	0	0.0321744726043893
PTPN22	483	4	0.0113871635610766	479	0.192703877541625	4	4	NA	NA	NA	3	1	0.0321744726043893
AP4B1	483	1	0.0062111801242236	479	0.73809656250939	1	NA	1	1	ER	NA	NA	NA
DCLRE1B	483	2	0.0175983436853002	479	0.130744502916855	2	2	NA	NA	NA	2	0	0.0321744726043893
OLFML3	483	1	0.062111801242236	479	0.728865809955171	1	NA	2	2	ER	NA	NA	NA
DENND2C	483	2	0.015527950310559	479	0.34649605603572	2	2	NA	NA	NA	2	0	0.0321744726043893
AMPD1	483	10	0.00455486542443064	479	0.720708499297421	10	10	NA	NA	NA	7	3	0.0321744726043893
SYCP1	483	3	0.0372670807453416	479	0.823178127700044	3	3	NA	NA	NA	3	0	0.0321744726043893
TSPAN2	483	1	0.0062111801242236	479	0.13777125569708	1	NA	1	1	ER	NA	NA	NA
NGF	483	1	0.0351966873706004	479	0.896596904700001	1	NA	15	15	ER	NA	NA	NA
VANGL1	483	1	0.0041407867494824	479	0.657167354735617	1	NA	1	1	ER	NA	NA	NA
CASQ2	483	2	0.0289855072463768	479	0.125301427113291	2	2	NA	NA	NA	2	0	0.0321744726043893
IGSF3	483	1	0.0020703933747412	479	0.727996471758613	1	NA	1	1	ER	NA	NA	NA
PTGFRN	483	1	0.115942028985507	479	0.288562669621439	1	NA	5	5	ER	NA	NA	NA
CD101	483	5	0.0401656314699793	479	0.319723558510749	5	5	NA	NA	NA	5	0	0.0321744726043893
TTF2	483	3	0.0158730158730159	479	0.888413053797442	3	3	NA	NA	NA	3	0	0.0321744726043893
TRIM45	483	3	0.00897170462387854	479	0.761381043055097	3	3	NA	NA	NA	3	0	0.0321744726043893
GDAP2	483	2	0.116977225672878	479	0.121251186905861	2	2	NA	NA	NA	2	0	0.0321744726043893
WDR3	483	7	0.054421768707483	479	0.275922680266996	7	7	NA	NA	NA	7	0	0.0321744726043893
SPAG17	483	6	0.0634920634920635	479	0.431052098599759	5	5	NA	NA	NA	5	0	0.0321744726043893
HAO2	483	2	0.107660455486542	479	0.840048266473141	2	2	NA	NA	NA	2	0	0.0321744726043893
HSD3B1	483	3	0.0186335403726708	479	0.748568691263042	3	3	NA	NA	NA	3	0	0.0321744726043893
PHGDH	483	2	0.0031055900621118	479	0.300394514544373	2	2	NA	NA	NA	2	0	0.0321744726043893
ADAM30	483	4	0.0077639751552795	479	0.258274349462652	4	4	NA	NA	NA	4	0	0.0321744726043893
NOTCH2	483	4	0.0175983436853002	479	0.768731917940941	4	4	NA	NA	NA	4	0	0.0321744726043893
FCGR1B	483	1	0.0227743271221532	479	0.694654594810229	1	NA	1	1	ER	NA	NA	NA
PDE4DIP	483	2	0.159420289855072	479	1	2	0	NA	NA	NA	0	0	0.0321744726043893
HFE2	483	2	0.0031055900621118	479	0.502130939860383	2	2	NA	NA	NA	2	0	0.0321744726043893
TXNIP	483	2	0.0020703933747412	479	0.510923324091761	2	2	NA	NA	NA	2	0	0.0321744726043893
POLR3GL	483	1	0.0062111801242236	479	0.209632188304435	1	NA	1	1	ER	NA	NA	NA
RBM8A	483	1	0.0062111801242236	479	0.877965387605876	NA	NA	29	29	Firth	NA	NA	NA
ITGA10	483	2	0.0082815734989648	479	0.326441861589972	2	2	NA	NA	NA	2	0	0.0321744726043893
ANKRD35	483	4	0.0082815734989648	479	0.260880176187378	4	4	NA	NA	NA	4	0	0.0321744726043893
POLR3C	483	1	0.0269151138716356	479	0.243697300874587	1	NA	4	4	ER	NA	NA	NA
CD160	483	1	0.0165631469979296	479	0.726773632341922	1	NA	1	1	ER	NA	NA	NA
PDZK1	483	1	0.0227743271221532	479	0.730097321459279	1	NA	1	1	ER	NA	NA	NA
FMO5	483	3	0.0186335403726708	479	0.565668500091925	3	3	NA	NA	NA	3	0	0.0321744726043893
CHD1L	483	4	0.0460662525879917	479	0.784922540363878	4	4	NA	NA	NA	4	0	0.0321744726043893
BCL9	483	1	0.0020703933747412	479	0.605998861032438	1	NA	8	8	ER	NA	NA	NA
GJA5	483	1	0.0890269151138716	479	0.198003225405028	1	NA	1	1	ER	NA	NA	NA
GJA8	483	2	0.0093167701863354	479	0.542379154028561	2	2	NA	NA	NA	2	0	0.0321744726043893
NBPF15	483	1	0.0020703933747412	479	0.726103557007175	1	NA	1	1	ER	NA	NA	NA
MTMR11	483	3	0.00966183574879227	479	0.685701217195008	3	3	NA	NA	NA	3	0	0.0321744726043893
OTUD7B	483	2	0.0165631469979296	479	0.58068173263751	2	2	NA	NA	NA	2	0	0.0321744726043893
C1orf51	483	1	0.0041407867494824	479	0.238934721636757	1	NA	1	1	ER	NA	NA	NA
ECM1	483	3	0.00552104899930987	479	0.000853337787130235	3	3	NA	NA	NA	3	0	0.0321744726043893
ADAMTSL4	483	2	0.0020703933747412	479	0.815468528897094	2	2	NA	NA	NA	2	0	0.0321744726043893
GOLPH3L	483	1	0.031055900621118	479	0.230613342766594	1	NA	1	1	ER	NA	NA	NA
ARNT	483	1	0.0082815734989648	479	0.20459867153658	1	NA	1	1	ER	NA	NA	NA
SETDB1	483	1	0.010351966873706	479	0.691118745050601	1	NA	1	1	ER	NA	NA	NA
ANXA9	483	2	0.111801242236025	479	0.621699045187883	1	1	NA	NA	NA	0	1	0.0321744726043893
FAM63A	483	2	0.0579710144927536	479	0.891192391500703	2	2	NA	NA	NA	2	0	0.0321744726043893
PRUNE	483	2	0.015527950310559	479	0.729536446144897	2	2	NA	NA	NA	2	0	0.0321744726043893
BNIPL	483	2	0.005175983436853	479	0.482611084499565	2	2	NA	NA	NA	2	0	0.0321744726043893
C1orf56	483	1	0.0434782608695652	479	0.227548976514547	1	NA	1	1	ER	NA	NA	NA
TMOD4	483	3	0.0200138026224983	479	0.190769305551787	3	3	NA	NA	NA	3	0	0.0321744726043893
PSMD4	483	1	0.0020703933747412	479	0.20576206893891	1	NA	1	1	ER	NA	NA	NA
ZNF687	483	2	0.112836438923395	479	0.225629162179023	1	1	NA	NA	NA	1	0	0.0321744726043893
PSMB4	483	1	0.0062111801242236	479	0.73804531682115	1	NA	1	1	ER	NA	NA	NA
POGZ	483	1	0.010351966873706	479	0.213790923405187	1	NA	1	1	ER	NA	NA	NA
CGN	483	4	0.0227743271221532	479	0.500694982465659	4	4	NA	NA	NA	4	0	0.0321744726043893
TUFT1	483	2	0.0227743271221532	479	0.521869016414624	2	2	NA	NA	NA	2	0	0.0321744726043893
SNX27	483	1	0.0082815734989648	479	0.715697603896519	1	NA	1	1	ER	NA	NA	NA
MRPL9	483	1	0.0020703933747412	479	0.818059505079505	1	NA	4	4	ER	NA	NA	NA
LINGO4	483	2	0.0496894409937888	479	0.438798606383558	2	2	NA	NA	NA	2	0	0.0321744726043893
TCHHL1	483	2	0.0766045548654244	479	0.813636511377496	2	2	NA	NA	NA	2	0	0.0321744726043893
TCHH	483	2	0.0031055900621118	479	0.446554053313597	2	2	NA	NA	NA	2	0	0.0321744726043893
HRNR	483	1	0	479	0.223230224416223	1	NA	1	1	ER	NA	NA	NA
FLG	483	5	0.00993788819875776	479	0.30455278516582	5	5	NA	NA	NA	5	0	0.0321744726043893
FLG2	483	1	0.136645962732919	479	0.985484941190277	NA	NA	128	117	Firth	NA	NA	NA
KPRP	483	1	0.0082815734989648	479	0.692646653641111	1	NA	1	1	ER	NA	NA	NA
PGLYRP3	483	1	0.0062111801242236	479	0.673320650858794	NA	NA	21	21	Firth	NA	NA	NA
PGLYRP4	483	2	0.0186335403726708	479	0.781170053993253	2	2	NA	NA	NA	2	0	0.0321744726043893
S100A3	483	1	0.0082815734989648	479	0.873172616947425	1	NA	9	9	ER	NA	NA	NA
S100A16	483	1	0.0124223602484472	479	0.221374762876628	1	NA	1	1	ER	NA	NA	NA
S100A1	483	1	0.10351966873706	479	0.691647834096399	1	NA	1	1	ER	NA	NA	NA
CHTOP	483	1	0.0041407867494824	479	0.673621693257551	1	NA	1	1	ER	NA	NA	NA
NPR1	483	1	0.0062111801242236	479	0.739760151342211	1	NA	1	1	ER	NA	NA	NA
SLC27A3	483	2	0.0424430641821946	479	0.41451046087588	2	2	NA	NA	NA	2	0	0.0321744726043893
CREB3L4	483	2	0.0734989648033126	479	0.831541976135589	2	2	NA	NA	NA	2	0	0.0321744726043893
JTB	483	1	0.0020703933747412	479	0.203044462504136	1	NA	1	1	ER	NA	NA	NA
TPM3	483	1	0.0041407867494824	479	0.245935669060715	1	NA	1	1	ER	NA	NA	NA
C1orf189	483	1	0.082815734989648	479	0.850886623755119	1	NA	7	7	ER	NA	NA	NA
HAX1	483	1	0	479	0.72493278973007	1	NA	1	1	ER	NA	NA	NA
ATP8B2	483	1	0.0082815734989648	479	0.233818095329681	1	NA	1	1	ER	NA	NA	NA
IL6R	483	1	0.05175983436853	479	0.243827975117548	NA	NA	394	309	Firth	NA	NA	NA
SHE	483	1	0.142857142857143	479	0.114374426047538	1	NA	2	2	ER	NA	NA	NA
